,BPM,headPos,headRotationY,timeStamp,x,y,z,head_positions
429,1.0,"{'x': 0.05611925572156906, 'y': 0.007005482912063599, 'z': 0.3692253828048706}",316.2703552246094,22.199384689331055,0.05611925572156906,0.007005482912063599,0.3692253828048706,"(0.05611925572156906, 0.007005482912063599, 0.3692253828048706, 22.199384689331055)"
430,1.0,"{'x': 0.05683457851409912, 'y': 0.011067930608987808, 'z': 0.37055155634880066}",316.5950927734375,22.199384689331055,0.05683457851409912,0.011067930608987808,0.37055155634880066,"(0.05683457851409912, 0.011067930608987808, 0.37055155634880066, 22.199384689331055)"
431,1.0,"{'x': 0.055506620556116104, 'y': 0.016084857285022736, 'z': 0.3716394305229187}",316.44256591796875,22.199384689331055,0.055506620556116104,0.016084857285022736,0.3716394305229187,"(0.055506620556116104, 0.016084857285022736, 0.3716394305229187, 22.199384689331055)"
432,1.0,"{'x': 0.05528281256556511, 'y': 0.020630396902561188, 'z': 0.37421441078186035}",317.5787353515625,22.199384689331055,0.05528281256556511,0.020630396902561188,0.37421441078186035,"(0.05528281256556511, 0.020630396902561188, 0.37421441078186035, 22.199384689331055)"
433,1.0,"{'x': 0.057410985231399536, 'y': 0.023548174649477005, 'z': 0.3800555467605591}",321.2654113769531,22.199384689331055,0.057410985231399536,0.023548174649477005,0.3800555467605591,"(0.057410985231399536, 0.023548174649477005, 0.3800555467605591, 22.199384689331055)"
434,1.0,"{'x': 0.05928783863782883, 'y': 0.0239877812564373, 'z': 0.38654637336730957}",326.14208984375,22.199384689331055,0.05928783863782883,0.0239877812564373,0.38654637336730957,"(0.05928783863782883, 0.0239877812564373, 0.38654637336730957, 22.199384689331055)"
435,1.0,"{'x': 0.055825844407081604, 'y': 0.022625107318162918, 'z': 0.3900841176509857}",328.70391845703125,22.199384689331055,0.055825844407081604,0.022625107318162918,0.3900841176509857,"(0.055825844407081604, 0.022625107318162918, 0.3900841176509857, 22.199384689331055)"
436,1.0,"{'x': 0.0483698733150959, 'y': 0.02268756926059723, 'z': 0.3927099108695984}",329.181640625,22.199384689331055,0.0483698733150959,0.02268756926059723,0.3927099108695984,"(0.0483698733150959, 0.02268756926059723, 0.3927099108695984, 22.199384689331055)"
437,1.0,"{'x': 0.041525907814502716, 'y': 0.025967251509428024, 'z': 0.39394980669021606}",329.4739990234375,22.199384689331055,0.041525907814502716,0.025967251509428024,0.39394980669021606,"(0.041525907814502716, 0.025967251509428024, 0.39394980669021606, 22.199384689331055)"
438,1.0,"{'x': 0.040253184735774994, 'y': 0.02744733914732933, 'z': 0.39186668395996094}",333.74969482421875,22.199384689331055,0.040253184735774994,0.02744733914732933,0.39186668395996094,"(0.040253184735774994, 0.02744733914732933, 0.39186668395996094, 22.199384689331055)"
439,1.0,"{'x': 0.041679974645376205, 'y': 0.03079381212592125, 'z': 0.3883662223815918}",340.5375671386719,22.199384689331055,0.041679974645376205,0.03079381212592125,0.3883662223815918,"(0.041679974645376205, 0.03079381212592125, 0.3883662223815918, 22.199384689331055)"
440,1.0,"{'x': 0.04670007526874542, 'y': 0.03465984761714935, 'z': 0.3803347647190094}",350.5232238769531,22.199384689331055,0.04670007526874542,0.03465984761714935,0.3803347647190094,"(0.04670007526874542, 0.03465984761714935, 0.3803347647190094, 22.199384689331055)"
441,1.0,"{'x': 0.05584428831934929, 'y': 0.03399335965514183, 'z': 0.35363680124282837}",12.206907272338867,22.199384689331055,0.05584428831934929,0.03399335965514183,0.35363680124282837,"(0.05584428831934929, 0.03399335965514183, 0.35363680124282837, 22.199384689331055)"
442,1.0,"{'x': 0.05857885628938675, 'y': 0.03578127920627594, 'z': 0.3250907063484192}",31.930715560913086,22.199384689331055,0.05857885628938675,0.03578127920627594,0.3250907063484192,"(0.05857885628938675, 0.03578127920627594, 0.3250907063484192, 22.199384689331055)"
443,1.0,"{'x': 0.05741628259420395, 'y': 0.039675138890743256, 'z': 0.302015095949173}",48.055484771728516,22.199384689331055,0.05741628259420395,0.039675138890743256,0.302015095949173,"(0.05741628259420395, 0.039675138890743256, 0.302015095949173, 22.199384689331055)"
444,1.0,"{'x': 0.051882099360227585, 'y': 0.03812453895807266, 'z': 0.28381484746932983}",59.54231643676758,22.199384689331055,0.051882099360227585,0.03812453895807266,0.28381484746932983,"(0.051882099360227585, 0.03812453895807266, 0.28381484746932983, 22.199384689331055)"
445,1.0,"{'x': 0.04644545167684555, 'y': 0.036005716770887375, 'z': 0.27098244428634644}",67.82897186279297,22.199384689331055,0.04644545167684555,0.036005716770887375,0.27098244428634644,"(0.04644545167684555, 0.036005716770887375, 0.27098244428634644, 22.199384689331055)"
446,1.0,"{'x': 0.04143795743584633, 'y': 0.037338629364967346, 'z': 0.25927668809890747}",73.3357162475586,22.232521027326584,0.04143795743584633,0.037338629364967346,0.25927668809890747,"(0.04143795743584633, 0.037338629364967346, 0.25927668809890747, 0.033136337995529175)"
447,1.0,"{'x': 0.04033366218209267, 'y': 0.04103719815611839, 'z': 0.24903501570224762}",74.76217651367188,22.299764558672905,0.04033366218209267,0.04103719815611839,0.24903501570224762,"(0.04033366218209267, 0.04103719815611839, 0.24903501570224762, 0.10037986934185028)"
448,1.0,"{'x': 0.041172634810209274, 'y': 0.04255347698926926, 'z': 0.23628197610378265}",76.20162963867188,22.366759955883026,0.041172634810209274,0.04255347698926926,0.23628197610378265,"(0.041172634810209274, 0.04255347698926926, 0.23628197610378265, 0.16737526655197144)"
449,1.0,"{'x': 0.04288098216056824, 'y': 0.04421762749552727, 'z': 0.22390159964561462}",76.75892639160156,22.434740990400314,0.04288098216056824,0.04421762749552727,0.22390159964561462,"(0.04288098216056824, 0.04421762749552727, 0.22390159964561462, 0.23535630106925964)"
450,1.0,"{'x': 0.049184150993824005, 'y': 0.048341166228055954, 'z': 0.21266037225723267}",77.2304458618164,22.49981239438057,0.049184150993824005,0.048341166228055954,0.21266037225723267,"(0.049184150993824005, 0.048341166228055954, 0.21266037225723267, 0.30042770504951477)"
451,1.0,"{'x': 0.05773468688130379, 'y': 0.051481060683727264, 'z': 0.20554086565971375}",76.48198699951172,22.566474974155426,0.05773468688130379,0.051481060683727264,0.20554086565971375,"(0.05773468688130379, 0.051481060683727264, 0.20554086565971375, 0.36709028482437134)"
452,1.0,"{'x': 0.07110722362995148, 'y': 0.053115054965019226, 'z': 0.19880083203315735}",75.98471069335938,22.634013921022415,0.07110722362995148,0.053115054965019226,0.19880083203315735,"(0.07110722362995148, 0.053115054965019226, 0.19880083203315735, 0.4346292316913605)"
453,1.0,"{'x': 0.0867723599076271, 'y': 0.051774222403764725, 'z': 0.19328805804252625}",75.80257415771484,22.70056527853012,0.0867723599076271,0.051774222403764725,0.19328805804252625,"(0.0867723599076271, 0.051774222403764725, 0.19328805804252625, 0.5011805891990662)"
454,1.0,"{'x': 0.1033635139465332, 'y': 0.048659972846508026, 'z': 0.18816176056861877}",75.80897521972656,22.766611516475677,0.1033635139465332,0.048659972846508026,0.18816176056861877,"(0.1033635139465332, 0.048659972846508026, 0.18816176056861877, 0.5672268271446228)"
455,1.0,"{'x': 0.12018708884716034, 'y': 0.043451398611068726, 'z': 0.18299216032028198}",75.88226318359375,22.833682775497437,0.12018708884716034,0.043451398611068726,0.18299216032028198,"(0.12018708884716034, 0.043451398611068726, 0.18299216032028198, 0.6342980861663818)"
456,1.0,"{'x': 0.13561677932739258, 'y': 0.03305768966674805, 'z': 0.17916391789913177}",75.67351531982422,22.899995803833008,0.13561677932739258,0.03305768966674805,0.17916391789913177,"(0.13561677932739258, 0.03305768966674805, 0.17916391789913177, 0.7006111145019531)"
457,1.0,"{'x': 0.14775219559669495, 'y': 0.01518053188920021, 'z': 0.1772613376379013}",75.06593322753906,22.966647565364838,0.14775219559669495,0.01518053188920021,0.1772613376379013,"(0.14775219559669495, 0.01518053188920021, 0.1772613376379013, 0.767262876033783)"
458,1.0,"{'x': 0.16619642078876495, 'y': 0.014039494097232819, 'z': 0.17798404395580292}",74.24108123779297,23.03358882665634,0.16619642078876495,0.014039494097232819,0.17798404395580292,"(0.16619642078876495, 0.014039494097232819, 0.17798404395580292, 0.8342041373252869)"
459,1.0,"{'x': 0.18048343062400818, 'y': 0.008820068091154099, 'z': 0.17557206749916077}",75.20498657226562,23.09954345226288,0.18048343062400818,0.008820068091154099,0.17557206749916077,"(0.18048343062400818, 0.008820068091154099, 0.17557206749916077, 0.9001587629318237)"
460,1.0,"{'x': 0.1905582845211029, 'y': -0.003980468958616257, 'z': 0.17277848720550537}",76.48579406738281,23.16629958152771,0.1905582845211029,-0.003980468958616257,0.17277848720550537,"(0.1905582845211029, -0.003980468958616257, 0.17277848720550537, 0.9669148921966553)"
461,1.0,"{'x': 0.19863083958625793, 'y': -0.015806257724761963, 'z': 0.1725727617740631}",76.63566589355469,23.233607172966003,0.19863083958625793,-0.015806257724761963,0.1725727617740631,"(0.19863083958625793, -0.015806257724761963, 0.1725727617740631, 1.0342224836349487)"
462,1.0,"{'x': 0.20537589490413666, 'y': -0.009233366698026657, 'z': 0.17577317357063293}",75.24678802490234,23.30006694793701,0.20537589490413666,-0.009233366698026657,0.17577317357063293,"(0.20537589490413666, -0.009233366698026657, 0.17577317357063293, 1.100682258605957)"
463,1.0,"{'x': 0.20526117086410522, 'y': -0.0004141964018344879, 'z': 0.17706657946109772}",76.89603424072266,23.366416454315186,0.20526117086410522,-0.0004141964018344879,0.17706657946109772,"(0.20526117086410522, -0.0004141964018344879, 0.17706657946109772, 1.1670317649841309)"
464,1.0,"{'x': 0.1992747038602829, 'y': -0.0002468787133693695, 'z': 0.17878377437591553}",79.13993835449219,23.433810710906982,0.1992747038602829,-0.0002468787133693695,0.17878377437591553,"(0.1992747038602829, -0.0002468787133693695, 0.17878377437591553, 1.2344260215759277)"
465,1.0,"{'x': 0.1851728856563568, 'y': -0.007192961871623993, 'z': 0.1803598701953888}",82.61672973632812,23.499679803848267,0.1851728856563568,-0.007192961871623993,0.1803598701953888,"(0.1851728856563568, -0.007192961871623993, 0.1803598701953888, 1.300295114517212)"
466,1.0,"{'x': 0.17342162132263184, 'y': -0.009938780218362808, 'z': 0.18457797169685364}",86.1050033569336,23.566288232803345,0.17342162132263184,-0.009938780218362808,0.18457797169685364,"(0.17342162132263184, -0.009938780218362808, 0.18457797169685364, 1.36690354347229)"
467,1.0,"{'x': 0.15866048634052277, 'y': -0.013781484216451645, 'z': 0.19203239679336548}",87.24724578857422,23.63331127166748,0.15866048634052277,-0.013781484216451645,0.19203239679336548,"(0.15866048634052277, -0.013781484216451645, 0.19203239679336548, 1.4339265823364258)"
468,1.0,"{'x': 0.14280259609222412, 'y': -0.02095734141767025, 'z': 0.20010879635810852}",88.4438247680664,23.69919204711914,0.14280259609222412,-0.02095734141767025,0.20010879635810852,"(0.14280259609222412, -0.02095734141767025, 0.20010879635810852, 1.499807357788086)"
469,1.0,"{'x': 0.13408392667770386, 'y': -0.024302564561367035, 'z': 0.2063404619693756}",89.91448211669922,23.766106724739075,0.13408392667770386,-0.024302564561367035,0.2063404619693756,"(0.13408392667770386, -0.024302564561367035, 0.2063404619693756, 1.56672203540802)"
470,1.0,"{'x': 0.12051057815551758, 'y': -0.03322053700685501, 'z': 0.20844949781894684}",93.35823059082031,23.8316330909729,0.12051057815551758,-0.03322053700685501,0.20844949781894684,"(0.12051057815551758, -0.03322053700685501, 0.20844949781894684, 1.6322484016418457)"
471,1.0,"{'x': 0.1076393872499466, 'y': -0.04251983016729355, 'z': 0.20851512253284454}",96.33760070800781,23.899661421775818,0.1076393872499466,-0.04251983016729355,0.20851512253284454,"(0.1076393872499466, -0.04251983016729355, 0.20851512253284454, 1.7002767324447632)"
472,1.0,"{'x': 0.09530597925186157, 'y': -0.04827616736292839, 'z': 0.2057500034570694}",99.99053192138672,23.966336846351624,0.09530597925186157,-0.04827616736292839,0.2057500034570694,"(0.09530597925186157, -0.04827616736292839, 0.2057500034570694, 1.7669521570205688)"
473,1.0,"{'x': 0.0867956280708313, 'y': -0.050936173647642136, 'z': 0.20328289270401}",102.49816131591797,24.015586018562317,0.0867956280708313,-0.050936173647642136,0.20328289270401,"(0.0867956280708313, -0.050936173647642136, 0.20328289270401, 1.8162013292312622)"
474,1.0,"{'x': 0.07881011068820953, 'y': -0.05426763743162155, 'z': 0.19952860474586487}",105.49935150146484,24.065175771713257,0.07881011068820953,-0.05426763743162155,0.19952860474586487,"(0.07881011068820953, -0.05426763743162155, 0.19952860474586487, 1.8657910823822021)"
475,1.0,"{'x': 0.07110539078712463, 'y': -0.05973057448863983, 'z': 0.19309185445308685}",110.18363952636719,24.13259267807007,0.07110539078712463,-0.05973057448863983,0.19309185445308685,"(0.07110539078712463, -0.05973057448863983, 0.19309185445308685, 1.9332079887390137)"
476,1.0,"{'x': 0.0616103857755661, 'y': -0.06722851097583771, 'z': 0.18621531128883362}",114.650146484375,24.198895931243896,0.0616103857755661,-0.06722851097583771,0.18621531128883362,"(0.0616103857755661, -0.06722851097583771, 0.18621531128883362, 1.9995112419128418)"
477,1.0,"{'x': 0.05350503697991371, 'y': -0.07214327156543732, 'z': 0.1779339611530304}",118.5315933227539,24.268090963363647,0.05350503697991371,-0.07214327156543732,0.1779339611530304,"(0.05350503697991371, -0.07214327156543732, 0.1779339611530304, 2.0687062740325928)"
478,1.0,"{'x': 0.04736364632844925, 'y': -0.07317793369293213, 'z': 0.16813671588897705}",122.38616180419922,24.3315691947937,0.04736364632844925,-0.07317793369293213,0.16813671588897705,"(0.04736364632844925, -0.07317793369293213, 0.16813671588897705, 2.1321845054626465)"
479,1.0,"{'x': 0.03893239423632622, 'y': -0.07449287176132202, 'z': 0.1562231332063675}",127.95648193359375,24.39882183074951,0.03893239423632622,-0.07449287176132202,0.1562231332063675,"(0.03893239423632622, -0.07449287176132202, 0.1562231332063675, 2.199437141418457)"
480,1.0,"{'x': 0.029889535158872604, 'y': -0.07354861497879028, 'z': 0.14007645845413208}",134.0272979736328,24.465778827667236,0.029889535158872604,-0.07354861497879028,0.14007645845413208,"(0.029889535158872604, -0.07354861497879028, 0.14007645845413208, 2.2663941383361816)"
481,1.0,"{'x': 0.01877737045288086, 'y': -0.07066743075847626, 'z': 0.12102723121643066}",140.88037109375,24.53225827217102,0.01877737045288086,-0.07066743075847626,0.12102723121643066,"(0.01877737045288086, -0.07066743075847626, 0.12102723121643066, 2.332873582839966)"
482,1.0,"{'x': 0.005627523176372051, 'y': -0.0666358545422554, 'z': 0.09937489777803421}",148.09402465820312,24.5980544090271,0.005627523176372051,-0.0666358545422554,0.09937489777803421,"(0.005627523176372051, -0.0666358545422554, 0.09937489777803421, 2.398669719696045)"
483,1.0,"{'x': -0.008290423080325127, 'y': -0.06396401673555374, 'z': 0.0766228660941124}",153.91342163085938,24.66427493095398,-0.008290423080325127,-0.06396401673555374,0.0766228660941124,"(-0.008290423080325127, -0.06396401673555374, 0.0766228660941124, 2.464890241622925)"
484,1.0,"{'x': -0.026435859501361847, 'y': -0.06361977756023407, 'z': 0.05783165991306305}",158.60833740234375,24.732020616531372,-0.026435859501361847,-0.06361977756023407,0.05783165991306305,"(-0.026435859501361847, -0.06361977756023407, 0.05783165991306305, 2.5326359272003174)"
485,1.0,"{'x': -0.044114209711551666, 'y': -0.06215443089604378, 'z': 0.045443370938301086}",161.3391876220703,24.798182010650635,-0.044114209711551666,-0.06215443089604378,0.045443370938301086,"(-0.044114209711551666, -0.06215443089604378, 0.045443370938301086, 2.59879732131958)"
486,1.0,"{'x': -0.057273492217063904, 'y': -0.055099405348300934, 'z': 0.03780947998166084}",165.48025512695312,24.865980863571167,-0.057273492217063904,-0.055099405348300934,0.03780947998166084,"(-0.057273492217063904, -0.055099405348300934, 0.03780947998166084, 2.6665961742401123)"
487,1.0,"{'x': -0.06578600406646729, 'y': -0.050751134753227234, 'z': 0.035046931356191635}",169.38230895996094,24.932152032852173,-0.06578600406646729,-0.050751134753227234,0.035046931356191635,"(-0.06578600406646729, -0.050751134753227234, 0.035046931356191635, 2.732767343521118)"
488,1.0,"{'x': -0.07075086236000061, 'y': -0.04931873828172684, 'z': 0.04119886830449104}",174.9812469482422,24.99741554260254,-0.07075086236000061,-0.04931873828172684,0.04119886830449104,"(-0.07075086236000061, -0.04931873828172684, 0.04119886830449104, 2.7980308532714844)"
489,1.0,"{'x': -0.07288092374801636, 'y': -0.05079011619091034, 'z': 0.05417544022202492}",179.63565063476562,25.064931869506836,-0.07288092374801636,-0.05079011619091034,0.05417544022202492,"(-0.07288092374801636, -0.05079011619091034, 0.05417544022202492, 2.8655471801757812)"
490,1.0,"{'x': -0.07382269203662872, 'y': -0.053622640669345856, 'z': 0.07518675923347473}",184.68673706054688,25.130882501602173,-0.07382269203662872,-0.053622640669345856,0.07518675923347473,"(-0.07382269203662872, -0.053622640669345856, 0.07518675923347473, 2.931497812271118)"
491,1.0,"{'x': -0.07095880061388016, 'y': -0.052903223782777786, 'z': 0.09947182238101959}",191.2647247314453,25.197422981262207,-0.07095880061388016,-0.052903223782777786,0.09947182238101959,"(-0.07095880061388016, -0.052903223782777786, 0.09947182238101959, 2.9980382919311523)"
492,1.0,"{'x': -0.06615377962589264, 'y': -0.046879976987838745, 'z': 0.12296348810195923}",196.82008361816406,25.26508116722107,-0.06615377962589264,-0.046879976987838745,0.12296348810195923,"(-0.06615377962589264, -0.046879976987838745, 0.12296348810195923, 3.0656964778900146)"
493,1.0,"{'x': -0.06602346897125244, 'y': -0.04442381113767624, 'z': 0.14449390769004822}",201.33387756347656,25.330556392669678,-0.06602346897125244,-0.04442381113767624,0.14449390769004822,"(-0.06602346897125244, -0.04442381113767624, 0.14449390769004822, 3.131171703338623)"
494,1.0,"{'x': -0.06682854890823364, 'y': -0.039712727069854736, 'z': 0.16940173506736755}",207.75205993652344,25.39762282371521,-0.06682854890823364,-0.039712727069854736,0.16940173506736755,"(-0.06682854890823364, -0.039712727069854736, 0.16940173506736755, 3.1982381343841553)"
495,1.0,"{'x': -0.07082819938659668, 'y': -0.032126009464263916, 'z': 0.19330383837223053}",214.5513458251953,25.4642174243927,-0.07082819938659668,-0.032126009464263916,0.19330383837223053,"(-0.07082819938659668, -0.032126009464263916, 0.19330383837223053, 3.2648327350616455)"
496,1.0,"{'x': -0.07518083602190018, 'y': -0.027582623064517975, 'z': 0.21366555988788605}",220.01837158203125,25.531513214111328,-0.07518083602190018,-0.027582623064517975,0.21366555988788605,"(-0.07518083602190018, -0.027582623064517975, 0.21366555988788605, 3.3321285247802734)"
497,1.0,"{'x': -0.07773404568433762, 'y': -0.02446814812719822, 'z': 0.23299863934516907}",224.64071655273438,25.59749150276184,-0.07773404568433762,-0.02446814812719822,0.23299863934516907,"(-0.07773404568433762, -0.02446814812719822, 0.23299863934516907, 3.398106813430786)"
498,1.0,"{'x': -0.08062733709812164, 'y': -0.01863219402730465, 'z': 0.2479754090309143}",228.2324981689453,25.6644446849823,-0.08062733709812164,-0.01863219402730465,0.2479754090309143,"(-0.08062733709812164, -0.01863219402730465, 0.2479754090309143, 3.465059995651245)"
499,1.0,"{'x': -0.08294373750686646, 'y': -0.009416777640581131, 'z': 0.25921547412872314}",230.8845977783203,25.73262858390808,-0.08294373750686646,-0.009416777640581131,0.25921547412872314,"(-0.08294373750686646, -0.009416777640581131, 0.25921547412872314, 3.5332438945770264)"
500,1.0,"{'x': -0.08289375901222229, 'y': -0.002719193696975708, 'z': 0.26808083057403564}",232.31814575195312,25.7980535030365,-0.08289375901222229,-0.002719193696975708,0.26808083057403564,"(-0.08289375901222229, -0.002719193696975708, 0.26808083057403564, 3.5986688137054443)"
501,1.0,"{'x': -0.08347107470035553, 'y': 0.004393391311168671, 'z': 0.2745056450366974}",233.62774658203125,25.86449146270752,-0.08347107470035553,0.004393391311168671,0.2745056450366974,"(-0.08347107470035553, 0.004393391311168671, 0.2745056450366974, 3.665106773376465)"
502,1.0,"{'x': -0.0845133364200592, 'y': 0.013216528110206127, 'z': 0.2784503102302551}",234.90731811523438,25.93044900894165,-0.0845133364200592,0.013216528110206127,0.2784503102302551,"(-0.0845133364200592, 0.013216528110206127, 0.2784503102302551, 3.7310643196105957)"
503,1.0,"{'x': -0.08400878310203552, 'y': 0.023457098752260208, 'z': 0.2782626748085022}",234.483642578125,25.99654746055603,-0.08400878310203552,0.023457098752260208,0.2782626748085022,"(-0.08400878310203552, 0.023457098752260208, 0.2782626748085022, 3.7971627712249756)"
504,1.0,"{'x': -0.08230128139257431, 'y': 0.030058734118938446, 'z': 0.2757205069065094}",232.65365600585938,26.064273357391357,-0.08230128139257431,0.030058734118938446,0.2757205069065094,"(-0.08230128139257431, 0.030058734118938446, 0.2757205069065094, 3.8648886680603027)"
505,1.0,"{'x': -0.0844048336148262, 'y': 0.034717850387096405, 'z': 0.2724519968032837}",231.04312133789062,26.130943775177002,-0.0844048336148262,0.034717850387096405,0.2724519968032837,"(-0.0844048336148262, 0.034717850387096405, 0.2724519968032837, 3.9315590858459473)"
506,1.0,"{'x': -0.09134677052497864, 'y': 0.03875408321619034, 'z': 0.2709199786186218}",230.61302185058594,26.19723129272461,-0.09134677052497864,0.03875408321619034,0.2709199786186218,"(-0.09134677052497864, 0.03875408321619034, 0.2709199786186218, 3.9978466033935547)"
507,1.0,"{'x': -0.10270310938358307, 'y': 0.04068474471569061, 'z': 0.26981762051582336}",230.26828002929688,26.26424741744995,-0.10270310938358307,0.04068474471569061,0.26981762051582336,"(-0.10270310938358307, 0.04068474471569061, 0.26981762051582336, 4.0648627281188965)"
508,1.0,"{'x': -0.1177043542265892, 'y': 0.040200840681791306, 'z': 0.26807963848114014}",229.9283905029297,26.3309965133667,-0.1177043542265892,0.040200840681791306,0.26807963848114014,"(-0.1177043542265892, 0.040200840681791306, 0.26807963848114014, 4.1316118240356445)"
509,1.0,"{'x': -0.13980238139629364, 'y': 0.041400495916604996, 'z': 0.26203784346580505}",228.70578002929688,26.399693489074707,-0.13980238139629364,0.041400495916604996,0.26203784346580505,"(-0.13980238139629364, 0.041400495916604996, 0.26203784346580505, 4.200308799743652)"
510,1.0,"{'x': -0.17114421725273132, 'y': 0.04734213650226593, 'z': 0.24841150641441345}",227.7672576904297,26.463613510131836,-0.17114421725273132,0.04734213650226593,0.24841150641441345,"(-0.17114421725273132, 0.04734213650226593, 0.24841150641441345, 4.264228820800781)"
511,1.0,"{'x': -0.21571296453475952, 'y': 0.054512567818164825, 'z': 0.22245118021965027}",226.6930694580078,26.530107975006104,-0.21571296453475952,0.054512567818164825,0.22245118021965027,"(-0.21571296453475952, 0.054512567818164825, 0.22245118021965027, 4.330723285675049)"
512,1.0,"{'x': -0.27189022302627563, 'y': 0.0522165447473526, 'z': 0.18331024050712585}",223.7990264892578,26.597221851348877,-0.27189022302627563,0.0522165447473526,0.18331024050712585,"(-0.27189022302627563, 0.0522165447473526, 0.18331024050712585, 4.397837162017822)"
513,1.0,"{'x': -0.32783204317092896, 'y': 0.023762106895446777, 'z': 0.14307256042957306}",222.90457153320312,26.664533138275146,-0.32783204317092896,0.023762106895446777,0.14307256042957306,"(-0.32783204317092896, 0.023762106895446777, 0.14307256042957306, 4.465148448944092)"
514,1.0,"{'x': -0.35747841000556946, 'y': -0.01067051850259304, 'z': 0.12064439058303833}",224.2902374267578,26.729822158813477,-0.35747841000556946,-0.01067051850259304,0.12064439058303833,"(-0.35747841000556946, -0.01067051850259304, 0.12064439058303833, 4.530437469482422)"
515,1.0,"{'x': -0.3731268644332886, 'y': -0.0032251328229904175, 'z': 0.10645171999931335}",225.9772186279297,26.797160148620605,-0.3731268644332886,-0.0032251328229904175,0.10645171999931335,"(-0.3731268644332886, -0.0032251328229904175, 0.10645171999931335, 4.597775459289551)"
516,1.0,"{'x': -0.3803105354309082, 'y': 0.008521173149347305, 'z': 0.10136019438505173}",225.6895294189453,26.863916397094727,-0.3803105354309082,0.008521173149347305,0.10136019438505173,"(-0.3803105354309082, 0.008521173149347305, 0.10136019438505173, 4.664531707763672)"
517,1.0,"{'x': -0.3838907480239868, 'y': 0.013332072645425797, 'z': 0.10715535283088684}",226.1649627685547,26.930889129638672,-0.3838907480239868,0.013332072645425797,0.10715535283088684,"(-0.3838907480239868, 0.013332072645425797, 0.10715535283088684, 4.731504440307617)"
518,1.0,"{'x': -0.38106441497802734, 'y': 0.018448270857334137, 'z': 0.11817556619644165}",226.74783325195312,26.99887990951538,-0.38106441497802734,0.018448270857334137,0.11817556619644165,"(-0.38106441497802734, 0.018448270857334137, 0.11817556619644165, 4.799495220184326)"
519,1.0,"{'x': -0.3736404776573181, 'y': 0.02507859468460083, 'z': 0.1302974373102188}",227.470703125,27.062973499298096,-0.3736404776573181,0.02507859468460083,0.1302974373102188,"(-0.3736404776573181, 0.02507859468460083, 0.1302974373102188, 4.863588809967041)"
520,1.0,"{'x': -0.35847532749176025, 'y': 0.026869267225265503, 'z': 0.14249581098556519}",227.976318359375,27.129458904266357,-0.35847532749176025,0.026869267225265503,0.14249581098556519,"(-0.35847532749176025, 0.026869267225265503, 0.14249581098556519, 4.930074214935303)"
521,1.0,"{'x': -0.33773273229599, 'y': 0.025952275842428207, 'z': 0.15790598094463348}",230.84503173828125,27.1961669921875,-0.33773273229599,0.025952275842428207,0.15790598094463348,"(-0.33773273229599, 0.025952275842428207, 0.15790598094463348, 4.996782302856445)"
522,1.0,"{'x': -0.3117474913597107, 'y': 0.024096619337797165, 'z': 0.17874880135059357}",235.43386840820312,27.2633957862854,-0.3117474913597107,0.024096619337797165,0.17874880135059357,"(-0.3117474913597107, 0.024096619337797165, 0.17874880135059357, 5.064011096954346)"
523,1.0,"{'x': -0.2826794981956482, 'y': 0.020644042640924454, 'z': 0.20027801394462585}",239.7893829345703,27.329474925994873,-0.2826794981956482,0.020644042640924454,0.20027801394462585,"(-0.2826794981956482, 0.020644042640924454, 0.20027801394462585, 5.130090236663818)"
524,1.0,"{'x': -0.25782477855682373, 'y': 0.014173371717333794, 'z': 0.22381296753883362}",245.91461181640625,27.39682102203369,-0.25782477855682373,0.014173371717333794,0.22381296753883362,"(-0.25782477855682373, 0.014173371717333794, 0.22381296753883362, 5.197436332702637)"
525,1.0,"{'x': -0.2357497364282608, 'y': 0.0027392879128456116, 'z': 0.25390759110450745}",256.8097229003906,27.464773178100586,-0.2357497364282608,0.0027392879128456116,0.25390759110450745,"(-0.2357497364282608, 0.0027392879128456116, 0.25390759110450745, 5.265388488769531)"
526,1.0,"{'x': -0.21585899591445923, 'y': -0.006038889288902283, 'z': 0.2829742431640625}",267.78851318359375,27.528913021087646,-0.21585899591445923,-0.006038889288902283,0.2829742431640625,"(-0.21585899591445923, -0.006038889288902283, 0.2829742431640625, 5.329528331756592)"
527,1.0,"{'x': -0.19803652167320251, 'y': -0.008679646998643875, 'z': 0.3090674877166748}",274.32330322265625,27.596773624420166,-0.19803652167320251,-0.008679646998643875,0.3090674877166748,"(-0.19803652167320251, -0.008679646998643875, 0.3090674877166748, 5.397388935089111)"
528,1.0,"{'x': -0.18298327922821045, 'y': -0.010385867208242416, 'z': 0.33288371562957764}",279.682373046875,27.663358211517334,-0.18298327922821045,-0.010385867208242416,0.33288371562957764,"(-0.18298327922821045, -0.010385867208242416, 0.33288371562957764, 5.463973522186279)"
529,1.0,"{'x': -0.16997916996479034, 'y': -0.010323643684387207, 'z': 0.35525810718536377}",284.2579650878906,27.730412006378174,-0.16997916996479034,-0.010323643684387207,0.35525810718536377,"(-0.16997916996479034, -0.010323643684387207, 0.35525810718536377, 5.531027317047119)"
530,1.0,"{'x': -0.15729135274887085, 'y': -0.012229453772306442, 'z': 0.37397778034210205}",287.3388671875,27.79738473892212,-0.15729135274887085,-0.012229453772306442,0.37397778034210205,"(-0.15729135274887085, -0.012229453772306442, 0.37397778034210205, 5.5980000495910645)"
